"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
888084,"Core","Graphics: Layers","ajones","RESOLVED","FIXED","Use a more efficient and generic rolling average for paint durations","2013-12-20 13:25:22"
899154,"Core","Graphics: Layers","ajones","RESOLVED","FIXED","Fling to edge of page causes bad flicker on B2G","2013-11-18 18:23:10"
908503,"Core","Audio/Video","ajones","RESOLVED","FIXED","Update demuxer in MP4Reader to be usable for <video>","2016-03-29 00:05:47"
918138,"Core","Graphics","ajones","RESOLVED","FIXED","Move Borrowed*Context to a separate header file","2013-09-23 04:15:24"
920847,"Core","Graphics","ajones","RESOLVED","FIXED","Remove gfx::ScaleFactor dependency on thebes","2013-09-27 04:07:23"
951463,"Core","Panning and Zooming","ajones","RESOLVED","FIXED","Rename ClampRect to be more meaningful","2014-01-09 09:32:51"
952379,"Firefox Build System","Mach Core","ajones","RESOLVED","FIXED","Add clang-format command","2018-03-02 12:23:26"
962954,"Firefox Build System","General","ajones","RESOLVED","FIXED","Add clang-format download for OSX","2018-03-02 12:12:20"
965120,"Firefox Build System","General","ajones","RESOLVED","FIXED","clang-format should not depend on having a mercurial repository","2018-03-02 12:12:20"
967361,"Firefox Build System","General","ajones","RESOLVED","FIXED","Fix .clang-format-ignore problem on Windows","2018-03-02 12:12:20"
983633,"Firefox Build System","Mach Core","ajones","RESOLVED","FIXED","Running mach clang-format results in an error","2018-03-02 12:23:26"
1014626,"Core","Audio/Video","ajones","RESOLVED","FIXED","Win64 ""media\libstagefright\ports\win32\include\netinet/in.h(36) : fatal error C1189: #error : Unsupported architecture"" build bustage","2014-05-26 05:40:45"
1014814,"Core","Audio/Video","ajones","RESOLVED","FIXED","cset f75676ac4f7d broke some types of console logging in fennec and b2g","2014-05-29 00:42:51"
1015829,"Core","Audio/Video","ajones","RESOLVED","FIXED","libav/ffmpeg runtime binding for 53, 54 and 55","2014-07-03 04:49:16"
1016150,"Core","Audio/Video","ajones","RESOLVED","FIXED","Crash with new MP4 demuxer on HD video","2014-08-07 06:46:29"
1020679,"Core","Audio/Video","ajones","RESOLVED","FIXED","MP4Sample::duration should not always be 0","2015-04-08 02:33:56"
1022434,"Core","Audio/Video","ajones","RESOLVED","FIXED","[EME] Expose decryption data in MP4Samples","2014-07-18 12:10:51"
1027875,"Core","Audio/Video","ajones","RESOLVED","FIXED","Add MP4 support to MSE","2014-08-15 00:07:09"
1033137,"Core","Audio/Video","ajones","RESOLVED","FIXED","libav is showing artefacts when playing high definition video","2014-07-03 04:49:14"
1034444,"Core","Audio/Video","ajones","RESOLVED","FIXED","Make MP4Reader::GetBuffered() estimation accurate MP4","2014-10-22 13:14:46"
1035059,"Core","Audio/Video","ajones","RESOLVED","FIXED","LibAv needs padding bytes","2014-07-11 13:42:42"
1036849,"Core","Audio/Video","ajones","RESOLVED","FIXED","Video part in MP4 DASH on B2G does not work","2015-03-17 01:26:46"
1038971,"Core","Audio/Video","ajones","RESOLVED","FIXED","libav uses wrong time stamps","2014-07-16 06:46:17"
1039128,"Core","Audio/Video","ajones","RESOLVED","FIXED","MP4Reader doesn't reach end of avatar.mp4 on Windows","2014-08-29 07:33:49"
1043710,"Core","Audio/Video","ajones","RESOLVED","FIXED","Expose h.264 frame reorder depth to PlatformDecoderModules","2014-08-28 04:10:12"
1044713,"Core","Audio/Video","ajones","RESOLVED","FIXED","Parse MP4 Header until we reach 'mdat' atom","2014-07-28 06:36:19"
1044714,"Core","Audio/Video","ajones","RESOLVED","FIXED","Add Track Extends 'trex' atom support to libstagefright mp4 parser","2014-10-01 08:23:11"
1045909,"Core","Audio/Video","ajones","RESOLVED","FIXED","Fix buffered range estimation for MP4","2014-10-04 13:03:06"
1045915,"Core","Audio/Video","ajones","RESOLVED","FIXED","Add a pref to allow testing of streams with a missing 'ftyp' atom.","2014-08-13 16:18:56"
1048517,"Core","Audio/Video","ajones","RESOLVED","FIXED","[libstagefright] |MPEG4Source::read| has several potential uninitialized variable errors","2016-06-04 16:01:53"
1049133,"Core","Audio/Video","ajones","RESOLVED","FIXED","Make eviction offset to time conversion accurate for MP4","2014-08-19 06:15:47"
1050060,"Core","Audio/Video","ajones","RESOLVED","FIXED","Clean up MP4 range calculation","2014-08-14 13:49:37"
1050814,"Core","Audio/Video","ajones","RESOLVED","FIXED","incorrect duration reported on youtube mp4","2014-08-19 16:47:37"
1051666,"Core","Audio/Video","ajones","RESOLVED","FIXED","Add support for avc3 format","2014-10-02 05:17:51"
1053124,"Core","Audio/Video","ajones","RESOLVED","FIXED","[FireFox OS] Browser crashes in mp4_demuxer with B2G PDM pref on.","2014-08-15 07:35:29"
1054023,"Core","Audio/Video","ajones","RESOLVED","FIXED","Apple PDM gizmo.mp4: Should be buffered in one range - got 0, expected 1","2014-10-02 05:24:18"
1054144,"Core","Audio/Video","ajones","RESOLVED","FIXED","Add support for 'tfdt' in MP4 parser","2014-08-20 23:18:28"
1054153,"Core","Audio/Video","ajones","RESOLVED","FIXED","Block reading buffered ranges until MP4 dexmuxer has initialised","2014-08-19 06:15:38"
1056485,"Core","Audio/Video","ajones","RESOLVED","FIXED","'tfdt' being ignored during seek in MP4 file","2014-08-26 13:12:38"
1057203,"Core","Audio/Video","ajones","RESOLVED","FIXED","Implement MP4ContainerParser::ParseStartAndEndTimestamps","2014-08-26 13:12:44"
1057225,"Core","Audio/Video","ajones","RESOLVED","FIXED","Fix rounding issues causing slight gaps in MP4 time ranges.","2014-08-29 05:58:24"
1060182,"Core","Audio/Video","ajones","RESOLVED","FIXED","Cache buffered ranges in MP4Demuxer","2014-09-01 22:50:44"
1060704,"Core","Audio/Video","ajones","RESOLVED","FIXED","MP4 support for init segment saving","2014-09-01 22:50:41"
1061079,"Core","Audio/Video","ajones","RESOLVED","FIXED","MP4 misaglined appends","2014-09-11 06:28:51"
1061131,"Core","Audio/Video","ajones","RESOLVED","FIXED","Disable WebM support for MSE on Firefox OS","2014-09-01 22:49:08"
1062514,"Core","Audio/Video","ajones","RESOLVED","FIXED","Some MP4 files cause firefox to slow to a crawl and lockup when fragmented MP4s are enabled","2014-11-24 09:08:16"
1065850,"Core","Audio/Video","ajones","RESOLVED","FIXED","MP4 demuxer blocks waiting for the first moof box","2014-09-15 05:27:12"
1087492,"Core","Audio/Video","ajones","RESOLVED","FIXED"," --disable-webrtc builds are busted, with ""content/media/gtest/TestMP4Reader.cpp:14:10: fatal error: 'mtransport/runnable_utils.h' file not found""","2014-10-24 06:55:09"
1091976,"Core","Audio/Video","ajones","RESOLVED","FIXED","[MSE] MP4Reader::NotifyDataArrived() should not dispatch to a separate thread","2014-11-11 04:19:20"
1092095,"Core","Audio/Video","ajones","RESOLVED","FIXED","Can't seek MP4 files that don't contain a sidx box","2014-11-24 16:36:51"
1092096,"Core","Audio/Video","ajones","RESOLVED","FIXED","Separate out MSE prefs for container formats","2015-07-14 22:12:18"
1094049,"Core","Audio/Video","ajones","RESOLVED","FIXED","Firefox OS GonkDecoderModule shows square videos","2014-11-05 11:11:45"
1096157,"Core","Audio/Video","ajones","RESOLVED","FIXED","[MSE] When seeking within buffered ranges we appear to be seeking in the wrong stream","2014-11-12 07:08:17"
1097436,"Core","Audio/Video","ajones","RESOLVED","FIXED","[MSE] Enable MP4 support instead of WebM on Windows","2015-03-02 06:53:49"
1097449,"Core","Audio/Video","ajones","RESOLVED","FIXED","libav/ffmpeg wants locking","2014-11-13 07:27:44"
1098126,"Core","Audio/Video","ajones","RESOLVED","FIXED","[MSE] Make MPEG4Extractor able to cache moof locations","2015-01-22 10:54:16"
1103733,"Core","Audio/Video","ajones","RESOLVED","FIXED","Enable EME pref in non-release builds","2015-03-04 13:24:50"
1110595,"Core","Audio/Video","ajones","RESOLVED","FIXED","MSE playback stalls when switching streams","2015-01-08 07:06:53"
1110608,"Core","Audio/Video","ajones","RESOLVED","FIXED","Add CENC support to MoofParser","2014-12-18 11:17:48"
1118945,"Core","Audio/Video: Playback","ajones","RESOLVED","FIXED","[Meta] Enable MSE by default for Windows 7+ users on Firefox 37","2015-10-08 21:17:20"
1135558,"Core","Audio/Video","ajones","RESOLVED","FIXED","Disable WebM support for MSE","2015-03-03 16:14:50"
1163076,"Core","Audio/Video","ajones","RESOLVED","FIXED","add Dailymotion domain name in media.mediasource.whitelist","2015-09-23 07:00:28"
1180101,"Core","Audio/Video: Playback","ajones","RESOLVED","FIXED","Ignore extra 0s in mp4 files in MoofParser in plain MP4","2016-01-31 16:17:57"
57089,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Linux installer should run regxpcom and regchrome (or equiv)","2011-08-05 21:13:12"
63416,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","allow INI components and sections to be listed out of order","2004-11-22 17:25:08"
110677,"SeaMonkey","Location Bar","ajschult","RESOLVED","FIXED","copy-and-paste error of comment in autocomplete.xml","2008-07-31 01:18:46"
112252,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Clicking on any part of a component in installer selects/deselects it","2004-11-22 17:25:08"
116376,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","installer deletes its own dir instead of the moz-dir","2004-11-22 17:25:08"
121443,"SeaMonkey","Passwords & Permissions","ajschult","RESOLVED","FIXED","Default Button for Save Password Dialog should be ""No""","2005-07-03 10:22:53"
124674,"SeaMonkey","Location Bar","ajschult","RESOLVED","FIXED","Disabling URL bar autocomplete does not work on Linux","2008-07-31 01:18:46"
126042,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Dialogs should be confirmable with Keyboard, not mouse only","2004-11-22 17:25:08"
130462,"SeaMonkey","Location Bar","ajschult","RESOLVED","FIXED","""null"" or """" is displayed in drop-down search text in URL bar","2008-07-31 01:18:46"
136016,"SeaMonkey","UI Design","ajschult","RESOLVED","FIXED","'Set as wallpaper' should be disabled for broken image - M140RC1 M140BR [@ nsWindowsHooks::SetImageAsWallpaper]","2008-07-31 04:16:11"
137698,"MailNews Core","Composition","ajschult","RESOLVED","FIXED","[unix] re-enable the cached compose window on linux","2011-08-05 22:44:52"
157459,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","need way to set default setup type for linux","2004-11-22 17:25:08"
160973,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","gtk assertion on installer exit from auto-mode","2004-11-22 17:25:08"
171317,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Show Dialog=FALSE doesn't work","2005-03-17 15:43:02"
183389,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","[gtk2] porting xpinstall to gtk2","2005-02-23 22:38:30"
200720,"Core Graveyard","GFX: Gtk","ajschult","RESOLVED","FIXED","Crash when pressing ""Esc"" - Trunk [@ nsFT2FontCatalog::FreeFontCatalog]","2009-01-22 10:17:58"
208871,"SeaMonkey","Location Bar","ajschult","RESOLVED","FIXED","Does not surf to history list item I clicked","2008-07-31 01:18:46"
233153,"SeaMonkey","Build Config","ajschult","RESOLVED","FIXED","symlinking to mozilla startup script broken","2004-12-15 15:05:21"
233229,"SeaMonkey","Location Bar","ajschult","RESOLVED","FIXED","Location Bar uses http when auto-completing https URLs","2008-07-31 01:18:46"
234353,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","remove XI_ERR_BAIL_EXCEPT","2004-11-22 17:25:08"
234741,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","installer should refuse to install to a non-empty, non-Mozilla directory","2006-03-12 17:24:59"
234744,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","auto and silent modes should check destination directory","2004-11-22 17:25:08"
235139,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Error dialog should block continued execution of installer","2004-11-22 17:25:08"
235921,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","more than 2 RunApps hangs installer parser","2004-11-22 17:25:08"
236010,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","INI parser reads memory beyond EOF","2004-11-22 17:25:08"
236294,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","installer exits before user sees CRC Failed dialog","2004-11-22 17:25:08"
237001,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","clean up nsLegacyCheck and nsObjectIgnore","2004-11-22 17:25:08"
237231,"Core Graveyard","Installer: XPInstall Engine","ajschult","RESOLVED","FIXED","make xpistub interface description and implementation agree","2015-12-11 07:21:56"
237275,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Comb wrapping for README and license; shouldn't have newlines","2004-11-22 17:25:08"
237510,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","installer exits on ""pause"" and before Connection Dropped dialog can be seen","2004-11-22 17:25:08"
238083,"SeaMonkey","Startup & Profiles","ajschult","RESOLVED","FIXED","Mozilla silently dies on 'Switch Profile...', due to 'general.startup.*' prefs setting","2006-04-24 18:39:47"
238095,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","rework pause/resume of net installer","2004-11-22 17:25:08"
238149,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","clean up button removal between dialogs","2004-11-22 17:25:08"
238359,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Linux installer does not install init.d/ directory","2004-11-22 17:25:08"
238619,"Core Graveyard","GFX: Gtk","ajschult","RESOLVED","FIXED","font-size: 0; Mozilla crashes after showing the title line [@ nsFontMetricsGTK::RealizeFont]","2009-01-22 10:17:58"
238741,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","ExistAllXPIs should check that the .xpi files are actually ok","2005-07-13 18:44:12"
240087,"Calendar","Internal Components","ajschult","RESOLVED","FIXED","'make xpi' fails on Mac OS X","2006-07-19 19:39:45"
240502,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Checkin for Bug 116376 breaks AIX build (wait.h not found)","2004-11-22 17:25:08"
240611,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","silent mode has gtk errors from bug 57089","2004-11-22 17:25:08"
240929,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","make dialogs modal","2004-11-22 17:25:08"
241173,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Parse errors result in seg fault","2004-11-22 17:25:08"
241177,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","remove nsXIContext::itoa","2004-11-22 17:25:08"
241424,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","proxy panel not shown second time if it's not needed first time","2004-11-22 17:25:08"
242037,"Firefox Build System","General","ajschult","RESOLVED","FIXED","mkdir in many perl scripts contains a decimal 775, not the correct octal specification of 0775","2018-03-02 12:12:20"
242524,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Component lists should hold references to real components (not ""duplicates"")","2005-02-21 21:54:16"
242884,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","Proxy config should require hostIP:port and/or error","2005-02-18 21:29:10"
242905,"SeaMonkey","Installer","ajschult","RESOLVED","FIXED","remove nsXIEngine::ParseURL","2004-11-22 17:25:08"
243170,"Core","General","ajschult","RESOLVED","FIXED","Page can open JavaScript console even when popups are disabled.  (Remove the feature that ""javascript:"" opens the console.)","2014-04-25 15:16:35"
248958,"SeaMonkey","Bookmarks & History","ajschult","RESOLVED","FIXED","File Bookmark dialog form too small, buttons are not visible","2005-03-20 19:50:59"
252802,"SeaMonkey","Sidebar","ajschult","RESOLVED","FIXED","Google search pops up sidebar","2006-02-23 11:55:45"
255731,"SeaMonkey","Autocomplete","ajschult","RESOLVED","FIXED","autocomplete handler inconsistencies in the toolkits","2006-11-28 16:34:06"
259325,"Core","Plug-ins","ajschult","RESOLVED","FIXED","build error on OpenBSD","2005-06-15 14:42:10"
